Date,Open,High,Low,Close,Volume,Market Cap
"Apr 26, 2016",0.001516,0.001577,0.001476,0.001532,34249.00,13641500.00
"Apr 25, 2016",0.001535,0.001564,0.001489,0.001518,41019.00,13815600.00
"Apr 24, 2016",0.0016,0.001603,0.001525,0.001533,30483.00,14401400.00
"Apr 23, 2016",0.001583,0.001633,0.001562,0.0016,24123.00,14245700.00
"Apr 22, 2016",0.00158,0.001636,0.001544,0.001583,27030.00,14216100.00
"Apr 21, 2016",0.001647,0.001699,0.001576,0.001579,63276.00,14820900.00
"Apr 20, 2016",0.001619,0.00175,0.001607,0.001647,123362.00,14574400.00
"Apr 19, 2016",0.00156,0.001627,0.001522,0.00162,35119.00,14038600.00
"Apr 18, 2016",0.001485,0.001619,0.001485,0.001558,77865.00,13360700.00
"Apr 17, 2016",0.001423,0.001525,0.001421,0.0015,40530.00,12809400.00
"Apr 16, 2016",0.001443,0.00146,0.001401,0.001423,60570.00,12987400.00
"Apr 15, 2016",0.001579,0.00162,0.001411,0.001443,116531.00,14213600.00
"Apr 14, 2016",0.001365,0.00176,0.001362,0.001579,226419.00,12285900.00
"Apr 13, 2016",0.00139,0.00142,0.001353,0.001365,55189.00,12510400.00
"Apr 12, 2016",0.001458,0.001459,0.001371,0.00139,27811.00,13118400.00
"Apr 11, 2016",0.0014,0.001475,0.001373,0.001458,22648.00,12599900.00
"Apr 10, 2016",0.001412,0.00151,0.00136,0.0014,65615.00,12707500.00
"Apr 09, 2016",0.001419,0.001445,0.001391,0.001412,28257.00,12774300.00
"Apr 08, 2016",0.001345,0.001437,0.001343,0.001419,26063.00,12107500.00
"Apr 07, 2016",0.001361,0.001387,0.001338,0.001349,12999.00,12249300.00
"Apr 06, 2016",0.001373,0.001374,0.001307,0.001361,17324.00,12357400.00
"Apr 05, 2016",0.001371,0.001414,0.001321,0.001373,38468.00,12338400.00
"Apr 04, 2016",0.001364,0.001402,0.001332,0.00137,38331.00,12271900.00
"Apr 03, 2016",0.001443,0.001459,0.001316,0.00136,60244.00,12990600.00
"Apr 02, 2016",0.001462,0.001487,0.001437,0.001443,52104.00,13160200.00
"Apr 01, 2016",0.001495,0.001564,0.001455,0.001473,64361.00,13454700.00
"Mar 31, 2016",0.001478,0.001527,0.001449,0.001495,46908.00,13303500.00
"Mar 30, 2016",0.001534,0.00158,0.001472,0.001491,66153.00,13807400.00
"Mar 29, 2016",0.001552,0.001662,0.001516,0.001534,187162.00,13969400.00
"Mar 28, 2016",0.001454,0.001666,0.001423,0.001584,150393.00,13081700.00
"Mar 27, 2016",0.001484,0.001769,0.001427,0.001454,305038.00,13356700.00
"Mar 26, 2016",0.001247,0.001801,0.001247,0.001484,695940.00,11227000.00
"Mar 25, 2016",0.001259,0.001288,0.001242,0.001248,37992.00,11328900.00
"Mar 24, 2016",0.001304,0.001306,0.001249,0.001256,48528.00,11732000.00
"Mar 23, 2016",0.001259,0.001316,0.001252,0.001304,61730.00,11335500.00
"Mar 22, 2016",0.001257,0.001282,0.001241,0.001272,31594.00,11308600.00
"Mar 21, 2016",0.001238,0.001302,0.001189,0.001257,50079.00,11143400.00
"Mar 20, 2016",0.0013,0.001327,0.001201,0.001239,62747.00,11699200.00
"Mar 19, 2016",0.001182,0.001321,0.001172,0.001294,65195.00,10637500.00
"Mar 18, 2016",0.001285,0.001289,0.001182,0.001183,47825.00,11562800.00
"Mar 17, 2016",0.001174,0.00135,0.001169,0.001301,131175.00,10562700.00
"Mar 16, 2016",0.001246,0.001256,0.001155,0.001172,116986.00,11214000.00
"Mar 15, 2016",0.001255,0.001287,0.001198,0.001239,98868.00,11290700.00
"Mar 14, 2016",0.001339,0.001354,0.001241,0.001256,134782.00,12055300.00
"Mar 13, 2016",0.00135,0.001396,0.00133,0.001341,95887.00,12149200.00
"Mar 12, 2016",0.001341,0.001431,0.00134,0.001365,99260.00,12071600.00
"Mar 11, 2016",0.001377,0.001456,0.001319,0.001344,61167.00,12395200.00
"Mar 10, 2016",0.00133,0.001535,0.001319,0.001385,161400.00,11966700.00
"Mar 09, 2016",0.00165,0.00165,0.001206,0.001329,367893.00,14846500.00
"Mar 08, 2016",0.001618,0.001705,0.00145,0.001635,260891.00,14564100.00
"Mar 07, 2016",0.001048,0.001712,0.001048,0.001622,627920.00,9433080.00
"Mar 06, 2016",0.000709,0.001226,0.000684,0.001043,348109.00,6377790.00
"Mar 05, 2016",0.000627,0.000714,0.000626,0.000709,77590.00,5641870.00
"Mar 04, 2016",0.000606,0.000648,0.000606,0.000637,21494.00,5451010.00
"Mar 03, 2016",0.000644,0.000645,0.000589,0.000605,22400.00,5797540.00
"Mar 02, 2016",0.000628,0.000648,0.000606,0.000645,18524.00,5649810.00
"Mar 01, 2016",0.000635,0.000658,0.000623,0.000628,14850.00,5716680.00
"Feb 29, 2016",0.000654,0.000676,0.000628,0.000647,19328.00,5882930.00
"Feb 28, 2016",0.000643,0.000672,0.000618,0.000654,12969.00,5789230.00
"Feb 27, 2016",0.000647,0.00066,0.000627,0.000643,14847.00,5822730.00
"Feb 26, 2016",0.000632,0.000646,0.000613,0.000645,20449.00,5691150.00
"Feb 25, 2016",0.000648,0.000672,0.000592,0.000629,39616.00,5835300.00
"Feb 24, 2016",0.000648,0.000706,0.000648,0.000651,33792.00,5836220.00
"Feb 23, 2016",0.000671,0.000742,0.000635,0.000648,28674.00,6041160.00
"Feb 22, 2016",0.000662,0.000754,0.000641,0.00067,48507.00,5957070.00
"Feb 21, 2016",0.000597,0.000703,0.000594,0.000662,46199.00,5369180.00
"Feb 20, 2016",0.000565,0.000727,0.000565,0.000606,84725.00,5082410.00
"Feb 19, 2016",0.00056,0.000611,0.000521,0.000565,33913.00,5037710.00
"Feb 18, 2016",0.000466,0.00058,0.000418,0.000557,57118.00,4194320.00
"Feb 17, 2016",0.000521,0.000548,0.000455,0.000466,23223.00,4692870.00
"Feb 16, 2016",0.000578,0.000583,0.000491,0.000518,33862.00,5200430.00
"Feb 15, 2016",0.000595,0.000601,0.000559,0.000578,8518.00,5350530.00
"Feb 14, 2016",0.000567,0.000603,0.000546,0.000594,8013.00,5106440.00
"Feb 13, 2016",0.000606,0.000624,0.000532,0.000566,21921.00,5455420.00
"Feb 12, 2016",0.000516,0.000645,0.000498,0.000609,31204.00,4645570.00
"Feb 11, 2016",0.000535,0.000566,0.000496,0.000506,21143.00,4813170.00
"Feb 10, 2016",0.000547,0.000583,0.000518,0.000535,23021.00,4920790.00
"Feb 09, 2016",0.00059,0.000608,0.000533,0.000543,18947.00,5312020.00
"Feb 08, 2016",0.000606,0.000633,0.000586,0.00059,15958.00,5456290.00
"Feb 07, 2016",0.000634,0.000637,0.000584,0.000606,24609.00,5703340.00
"Feb 06, 2016",0.000631,0.000652,0.000612,0.000634,16086.00,5680220.00
"Feb 05, 2016",0.000601,0.000655,0.000589,0.000631,24322.00,5407140.00
"Feb 04, 2016",0.000629,0.00066,0.000568,0.000601,78974.00,5661540.00
"Feb 03, 2016",0.000581,0.000712,0.000574,0.00063,91762.00,5228850.00
"Feb 02, 2016",0.000507,0.000662,0.000487,0.000588,114264.00,4564120.00
"Feb 01, 2016",0.000494,0.000515,0.000434,0.000507,52135.00,4448570.00
"Jan 31, 2016",0.000458,0.000502,0.000431,0.000491,46422.00,4122060.00
"Jan 30, 2016",0.000428,0.000478,0.000425,0.000466,35814.00,3853500.00
"Jan 29, 2016",0.000396,0.000432,0.000374,0.000432,19446.00,3562020.00
"Jan 28, 2016",0.000422,0.000438,0.00039,0.000396,19034.00,3795520.00
"Jan 27, 2016",0.000417,0.000448,0.000389,0.000422,35648.00,3756420.00
"Jan 26, 2016",0.000379,0.000427,0.000372,0.000418,26105.00,3410470.00
"Jan 25, 2016",0.000413,0.00043,0.000367,0.000379,27464.00,3718220.00
